id,dep_delayed_15min
0,0.021540888774465007
1,0.011758531218784273
2,0.06352465319140996
3,0.4589522391228156
4,0.3294913858072051
5,0.013514395291821054
6,0.12649901620311604
7,0.6381526058306918
8,0.2479331589922304
9,0.4359425685532171
10,0.34954650511280483
11,0.5693913540119456
12,0.1516964050136008
13,0.15524012429920864
14,0.1339803295865349
15,0.2135049964452475
16,0.19058627705320294
17,0.46682398585214013
18,0.4640932433340337
19,0.028879804942518444
20,0.32032185630084314
21,0.06313990355041232
22,0.6373537473512692
23,0.25385495219990445
24,0.4077788561117757
25,0.4437864450469588
26,0.01722786279857059
27,0.04912892226710186
28,0.5178843217585848
29,0.15262141624525205
30,0.1805898460380271
31,0.631387395355046
32,0.00826835548936942
33,0.27925196274458153
34,0.4796507966735741
35,0.343815712786226
36,0.30421236829022286
37,0.35973914014536035
38,0.15555797019507023
39,0.3870098764772522
40,0.16262328158563918
41,0.07124108904243198
42,0.1798444948159064
43,0.27065073324436334
44,0.12390644959540996
45,0.20104002339613417
46,0.0090881757344528
47,0.16012373392751295
48,0.7929177277770781
49,0.1452641505469284
50,0.563460458973905
51,0.05900070390873472
52,0.2175344656136391
53,0.7403764600621197
54,0.14681941741467724
55,0.14873959188597838
56,0.3244441761191172
57,0.6121385757551687
58,0.17915910479968247
59,0.24195152046230733
60,0.18732515772783914
61,0.10198646092996795
62,0.054691942291451634
63,0.3410335999485606
64,0.44127861834597215
65,0.2733829845623763
66,0.0314266768727182
67,0.0976671434983648
68,0.18126207722526472
69,0.3827815164898207
70,0.012129298825996435
71,0.49250970345311706
72,0.5416231625980904
73,0.08645592928521627
74,0.9389374312044863
75,0.2896024706826085
76,0.19379903901819
77,0.13772531973258814
78,0.22627325789623565
79,0.06407445828301929
80,0.1484077410338555
81,0.32987053541507244
82,0.08486029709764248
83,0.1429158758771999
84,0.05296944864431701
85,0.052770075348698486
86,0.22909209030189284
87,0.21941455966112475
88,0.43843943284621173
89,0.3912572748664993
90,0.13433897229660696
91,0.07183524889216299
92,0.2613269385443638
93,0.12530403449649918
94,0.20875299466827943
95,0.1405598289519606
96,0.1438202266986207
97,0.1772767808393041
98,0.28487859675791755
99,0.4164264189128043
100,0.30257369134467105
101,0.2925870782716177
102,0.12758238651476655
