id,dep_delayed_15min
0,0.01529068229154735
1,0.03598579060141643
2,0.06050570835733085
3,0.43558806906446623
4,0.2768423738147886
5,0.04379106641652117
6,0.14373893025114765
7,0.49476400938354137
8,0.2191517408899262
9,0.26165912614162357
10,0.30915837936397883
11,0.5764512800214839
12,0.15827372450753704
13,0.12599208421915759
14,0.11821121627796384
15,0.19468218957465272
16,0.15255551902213865
17,0.4449143432894223
18,0.42775241780832374
19,0.02333382063876132
20,0.24914144632328183
21,0.05676143529841327
22,0.5412158340595914
23,0.23677403672384162
24,0.462057796343719
25,0.35499104567346434
26,0.009971836184762503
27,0.024163717040925483
28,0.4956093078473607
29,0.1315127037683377
30,0.1501778792553702
31,0.6669781896657349
32,0.019516327654108698
33,0.19510349183456505
34,0.47032286128386197
35,0.3613650409598415
36,0.2698837391917958
37,0.40774368359769547
38,0.13367017954269786
39,0.34669268287603744
40,0.16732522617940682
41,0.05422280618435909
42,0.13003777752284615
43,0.298116771538865
44,0.10428646338798948
45,0.32855088624570766
46,0.003922314263526635
47,0.13314570952351543
48,0.6699213444801312
49,0.14646776463604114
50,0.3770698688654843
51,0.052913129513487187
52,0.2031072596750865
53,0.7379100135712974
54,0.07013388132416822
55,0.13398321356659798
56,0.21203696272982428
57,0.46287566974484795
58,0.15951874782540956
59,0.16795266144126564
60,0.21179519150322568
61,0.1311455381068979
62,0.11199848530757438
63,0.17280967964071717
64,0.3183598768761277
65,0.2905820983573383
66,0.016583852748473637
67,0.11481744482768283
68,0.207089802952968
69,0.38493573993648705
70,0.016457832991854337
71,0.3207843232521669
72,0.5039388391554998
73,0.14789113187418432
74,0.7845913422917079
75,0.27150378692483934
76,0.18050378773058628
77,0.10239481333192725
78,0.1960478727002031
79,0.10809150842319379
80,0.12854976669415966
81,0.2973791416051488
82,0.05367697288996383
83,0.057223624145572166
84,0.0508283594334131
85,0.040805024160538605
86,0.29813838925553166
87,0.296534506924688
88,0.4576438473257884
89,0.33942926298342935
90,0.09341558351604426
91,0.20353590575383357
92,0.3807095868621597
93,0.08505827861473486
94,0.23825369177586886
95,0.16124161643852178
96,0.28057794838103783
97,0.16212246809010494
98,0.21194423814590418
99,0.39668937678478366
100,0.30239988210232827
101,0.26169134851987774
102,0.12301204926251488
103,0.15902885007026415
104,0.004972861843937864
105,0.3299861649515332
106,0.5396801133959216
107,0.058725354171254456
108,0.09084192217655222
109,0.1117628284668767
110,0.16591166807534946
111,0.12874647154045232
112,0.8773136708280806
113,0.03293331404799572
114,0.025827808128108896
115,0.16317305470913587
116,0.13130362600950407
117,0.6735125310223229
118,0.19266073380108373
119,0.15349127085788078
120,0.41567692191400396
121,0.24997881403100186
122,0.06107328959331222
123,0.17079834650941172
124,0.2917470008668001
125,0.041129310884714824
126,0.057761225687955026
127,0.08985038730258009
128,0.07856928698526858
129,0.7645249252754688
130,0.28064305831122954
131,0.32000654721308164
132,0.051269237294134046
133,0.2948498548590473
134,0.07806537016460977
135,0.097749928424121
136,0.6174050229261827
137,0.11652087677256717
138,0.013154480230863169
139,0.1665254708208989
140,0.4477963517686288
141,0.5715459184902743
142,0.5435658078483893
143,0.15531463915934857
144,0.137826657533885
145,0.09892672251490278
146,0.379779761734259
147,0.13762208563600217
148,0.08095376373824137
149,0.592035598186351
150,0.7561142145508211
151,0.1748634241336447
152,0.20551407323777166
153,0.023810370556939957
154,0.1370489896113587
155,0.07876839908688181
156,0.2513134796582187
157,0.1159153040097454
158,0.3997700142874206
159,0.01424950002159247
160,0.11342599261218989
161,0.7150975047683963
162,0.7731921340153332
163,0.06772712670823636
164,0.37318028820243965
165,0.08425848512584544
166,0.1260963674670639
167,0.05511764909868641
168,0.1868483473996542
169,0.4010061212645975
170,0.28682400455969836
171,0.08803584503730626
172,0.07803892639934756
173,0.5854235028281082
174,0.6790983302120611
175,0.5323854031998371
176,0.3036372380262422
177,0.01832784450486292
178,0.35090316916882786
179,0.11808944317603383
180,0.023976134546225287
181,0.05348405914580383
182,0.22315471720794003
183,0.9112232041401672
184,0.29829026172446066
185,0.4517981740426671
186,0.13921530624211306
187,0.381946124995294
188,0.42780525687254245
189,0.44570197211607204
190,0.2655729139498147
191,0.47306850748928286
192,0.46681381060168486
193,0.3631281811165319
194,0.4081771157576629
195,0.15705284269207329
196,0.10995374136997252
197,0.09439944633576332
198,0.5450359521757853
199,0.5118363999855292
200,0.4555903489743556
201,0.3322048910070569
202,0.19080145875222151
203,0.015684815232227905
204,0.058402248989436946
205,0.19534308032339853
206,0.6360566396323285
207,0.01845401709949628
208,0.08376503334897954
209,0.17244494756736384
210,0.024740176629339524
211,0.04186680081753261
212,0.30239934713984357
213,0.22710141383693042
214,0.12213978539582787
215,0.23449260057432342
216,0.03612538130170549
217,0.18556830897144425
218,0.12727386558876375
219,0.3519832131357644
220,0.43759230964182977
221,0.2644724499163684
222,0.4433890657340887
223,0.14871334380899756
224,0.6211538329233955
225,0.1317452404229707
226,0.3993412360382587
227,0.6299667731623576
228,0.44313754846653725
229,0.8358484650882199
230,0.01176281492713884
231,0.3539566283733084
232,0.04551393033033699
233,0.1456233798680144
234,0.14997769817145923
235,0.23311888990217974
236,0.01708517347310516
237,0.10854408042888261
238,0.26421728585469434
239,0.21121400770869464
240,0.12693843109657735
241,0.5336191958059743
242,0.09630430988432712
243,0.03999413669671205
244,0.16416444508966627
245,0.1889120736559469
246,0.3539833084331505
247,0.5892441810552382
248,0.6967881822386481
249,0.33727190100733906
250,0.2190384178964222
251,0.13547772752286133
252,0.14565426128737727
253,0.205834133590792
254,0.42214853344819886
255,0.10982233228245358
256,0.1363973135518675
257,0.05051786160417896
258,0.11367370626853174
259,0.01345124307759964
260,0.44418883297123446
261,0.1029826326638246
262,0.42466596679514024
263,0.2716499847678505
264,0.15280113435216258
265,0.16455853815938187
266,0.3122360243771623
267,0.16778506470755664
268,0.05788097798327594
269,0.3223842804224141
270,0.055738807211800134
271,0.11238069685115167
272,0.31540105674071195
273,0.02000807642883499
274,0.26916290566894185
275,0.12828803430793745
276,0.03452024088106202
277,0.2549356722181992
278,0.1944704863942988
279,0.20038147689556718
280,0.15123140332663754
281,0.4782276186981739
282,0.22940377933391407
283,0.07675926704522235
284,0.2398091836120402
285,0.4272630267092862
286,0.06588103147053322
287,0.14466957596484678
288,0.14488535912874534
289,0.05154644386094619
290,0.18962672584941828
291,0.0699262269813801
292,0.6843750936034122
293,0.1859458371168907
294,0.23279540444565866
295,0.0318212831140206
296,0.08391121772422662
297,0.2367306950817923
298,0.12282650109748332
299,0.2728025872666241
300,0.4655884519633846
301,0.15441367635789552
302,0.0580258352990724
303,0.2597535733494397
304,0.2819591499825627
305,0.26305768297711835
306,0.2889945882050083
307,0.042149868851360246
308,0.3816012048884988
309,0.04540722952906132
310,0.45972912053236525
311,0.4106212695109563
312,0.020721076287208626
313,0.25466505085119484
314,0.3719053912663762
315,0.20500410494136154
316,0.0767177057867959
317,0.11609452090821998
318,0.20075503419134008
319,0.13623365673616109
320,0.19071860853832298
321,0.030898092788702154
322,0.2030393422297217
323,0.10120437025677415
324,0.08136088667262921
325,0.5654601718411641
326,0.041173500830324845
327,0.4918954535465383
328,0.020943878578074258
329,0.407917152027804
330,0.3267805154777919
331,0.6171280224207659
332,0.19629478389326926
333,0.03585917245204078
334,0.46450678992689365
335,0.1757554584303253
336,0.1887124560928312
337,0.13450764213038527
338,0.3663574952277952
339,0.05724825550363962
340,0.05137856026402427
341,0.16332771278519834
342,0.24270663289898314
343,0.11229543923550275
344,0.4782413821189668
345,0.9115785857288841
346,0.272611211523424
347,0.2198827934987049
348,0.2162123015052403
349,0.2186367231483632
350,0.08889703778722832
351,0.22272311137117598
352,0.24696966661874475
353,0.4572669409219887
354,0.11020135039418695
355,0.16777250979655745
356,0.04064037649299356
357,0.36296924516249685
358,0.28989822278926985
359,0.32764632012272654
360,0.08568025017030882
361,0.01651983756464359
362,0.0804349479407128
363,0.18461302249438033
364,0.03029706479479164
365,0.26313881192891914
366,0.8384330279087276
367,0.43114460497571055
368,0.43499306242820485
369,0.142886150133757
370,0.0952470738622618
371,0.11608193505663633
372,0.40347888256183606
373,0.14200319638091793
374,0.41297991145939766
375,0.0914995459383238
376,0.5596978104578498
377,0.6369888850984938
378,0.33499639782767954
379,0.33039881332415505
380,0.9051634074222299
381,0.5520763995213069
382,0.03243520707484065
383,0.4646489284993979
384,0.17384824304441432
385,0.20167816722656015
386,0.37832631763045677
387,0.06948749829326799
388,0.08920843937882436
389,0.039682901026890115
390,0.41860404146228
391,0.15871517992310277
392,0.18223763449742758
393,0.01819218093848929
394,0.3991699501976891
395,0.2979088718754644
396,0.050791411196306216
397,0.018098190009058518
398,0.06354979960678468
399,0.18031534906819288
400,0.2287962044717658
401,0.08178969393507161
402,0.09204911499992294
403,0.007457431421776867
404,0.05344246479039023
405,0.11457545862662566
406,0.36625819357161826
407,0.07575967758151808
408,0.4067152766269465
409,0.10615076444480834
410,0.5530126506242126
411,0.003760390754153046
412,0.235126360002375
413,0.12803882673816636
414,0.6955158367969391
415,0.10320310463660332
416,0.4621446107191587
417,0.4083879108247373
418,0.2154208393329531
419,0.5241320746729676
420,0.5820863683734877
421,0.09210442366718088
422,0.03100216541424317
423,0.06790403560971982
424,0.32180463383790503
425,0.3803849002794765
426,0.13004411329586243
427,0.0957810691257051
428,0.2145363973467364
429,0.21269061546836923
430,0.0769750215468454
431,0.07882441874907374
432,0.030834819330529055
433,0.2243233744505556
434,0.05802715442167798
435,0.12184584185449643
436,0.5048922086429873
437,0.8280494293650403
438,0.2759168580990448
439,0.11719090328299091
440,0.23688731656974057
441,0.23093642027418512
442,0.1453370612890404
443,0.2913415581585059
444,0.5753858329342504
445,0.09634391074982233
446,0.47831350005157797
447,0.0808690336944732
448,0.06581152250621981
449,0.22938527209261508
450,0.5947325445309762
451,0.24398352011697572
452,0.25172548357937785
453,0.08532056940330181
454,0.03333271828653058
455,0.05132922165251785
456,0.7035465147019383
457,0.10838427529575148
458,0.5190561343468556
459,0.25788586646791484
460,0.04274693568676662
461,0.02555343982022138
462,0.04072456547791436
463,0.2615536064608216
464,0.3888497268060315
465,0.10188431613374638
466,0.25067311098845035
467,0.06979487627255158
468,0.041478612822585005
469,0.03756759332648103
470,0.01267046991295395
471,0.1242046736256033
472,0.2053765558015213
473,0.639071586987008
474,0.33804682762656363
475,0.31549915508282544
476,0.05358531246630744
477,0.19716240044964412
478,0.22464241708772448
479,0.4696790564718924
480,0.10132029893335773
481,0.3348937961622345
482,0.2848359516856749
483,0.15900708593815546
484,0.5789674738276315
485,0.2923101898530118
486,0.2047219807947937
487,0.41320609601683916
488,0.18278587292318924
489,0.14123890244162807
490,0.35713620162234566
491,0.904136333370149
492,0.597841925509749
493,0.19890328759150308
494,0.4998793660952717
495,0.4287248469383885
496,0.14109180649607733
497,0.01611109075008871
498,0.03841875923195676
499,0.09718303723189071
500,0.7773996148029098
501,0.17732389057678188
502,0.3656392427589722
503,0.22947837082589356
504,0.16596228790454307
505,0.20889746747583507
506,0.4752570225894845
507,0.058909549932670474
508,0.03157770993129921
509,0.4460532552244222
510,0.0814024752296428
511,0.3018354637926472
512,0.8458181887256728
513,0.0468840299496829
514,0.2271639053096692
515,0.4476384920509889
516,0.37613542821162727
517,0.6188248413440887
518,0.32621943939170683
519,0.052350673984992505
520,0.06682497366518522
521,0.4335766359870186
522,0.19001650640254886
523,0.21581231646170618
524,0.08347521423471092
525,0.1015726605901415
526,0.048356378435345036
527,0.012663721163259289
528,0.5572848083726716
529,0.023412591958765282
530,0.06228384420245202
531,0.08015492085994258
532,0.26048183380304224
533,0.4897988752637303
534,0.1135136639709478
535,0.5020291372556579
536,0.07323302747937388
537,0.20467116612103203
538,0.17853165876061802
539,0.14028816121789583
540,0.6420041474648458
541,0.09611204195249083
542,0.2676011255759931
543,0.953508452471824
544,0.2480543502126759
545,0.6136194132287736
546,0.048038366438715334
547,0.32161718248962773
548,0.0856589536086986
549,0.4746536529570189
550,0.6034784963829143
551,0.06637244247687903
552,0.10439130668033494
553,0.6003080698340398
554,0.29995702966924787
555,0.23666543773095142
556,0.046922504774446705
557,0.05914839955117154
558,0.27722218773078144
559,0.03752972269854851
560,0.3493382583659097
561,0.0711536688116666
562,0.34163680937010327
563,0.4139466227006043
564,0.15723771685893898
565,0.44702495959295657
566,0.13126928645561636
567,0.24372593795818526
568,0.43189791599144267
569,0.01775304963189849
570,0.2841534014352195
571,0.02697861177870583
572,0.15574594992485308
573,0.5226978629414639
574,0.11561506367213652
575,0.034743175123719126
576,0.012101053197184639
577,0.1257142627173879
578,0.09784571775241546
579,0.4711261158481809
580,0.09214919382793205
581,0.5001934256119542
582,0.3468691740501402
583,0.45148638556287096
584,0.7115607654466471
585,0.24446037193756776
586,0.18092410838841166
587,0.4810268951813834
588,0.35740007059724227
589,0.3074478394382335
590,0.4073022006065045
591,0.0563011188539344
592,0.25408806965743147
593,0.2324718450148251
594,0.060854488948904745
595,0.33071134633329163
596,0.10135964044999261
597,0.39798518635900193
598,0.046493556918400084
599,0.27838900819237256
600,0.037521811405461694
601,0.1733306639278249
