id,dep_delayed_15min
0,0.028290154080044292
1,0.02139527412336912
2,0.07642710475444896
3,0.48971266385849005
4,0.2293713387585713
5,0.024560926803309787
6,0.1274338839002854
7,0.4903343735553369
8,0.20199427120669916
9,0.5435288715960217
10,0.30636044328912787
11,0.4868254689124313
12,0.16757514301673404
13,0.14729024527965479
14,0.13232221282123086
15,0.223400839740934
16,0.17597644734513404
17,0.5559769235340453
18,0.4256150858007833
19,0.029266778807167926
20,0.26331251374834325
21,0.05596349737685622
22,0.4668832772754009
23,0.22448496071348778
24,0.3183285690605988
25,0.4404050393079694
26,0.021053743849794745
27,0.008542396177904846
28,0.6195107512124679
29,0.14355763775909305
30,0.1543240606244688
31,0.5883056334947897
32,0.009166938348006855
33,0.22494863923270267
34,0.5031431305156684
35,0.30234284916395465
36,0.303418414474292
37,0.3661842069006508
38,0.2867200903716545
39,0.2900499010263509
40,0.1465344125474101
41,0.0367611336426082
42,0.2332379357120892
43,0.2980331628414177
44,0.1060999443443192
45,0.2951921993988681
46,0.0140689229573675
47,0.23401967528351422
48,0.7397198839227423
49,0.19224932155596178
50,0.5882731267649658
51,0.052000925078175664
52,0.2502416347878311
53,0.7843526269287932
54,0.1528881931568858
55,0.16989498734727473
56,0.3569746979168477
57,0.6156026826256251
58,0.13320505802934116
59,0.2555927514355667
60,0.21498870263163763
61,0.12592569926927166
62,0.03809683243665469
63,0.29636504994687196
64,0.3674000043482551
65,0.3022692135410861
66,0.047401089686748894
67,0.040952257624664624
68,0.11704086129016111
69,0.41008031166805303
70,0.009848339247950966
71,0.43575015371237
72,0.5149072943557591
73,0.06669399706251238
74,0.8178634905170383
75,0.21766312283884381
76,0.2132649576020368
77,0.09752207039837242
78,0.1770450736386334
79,0.09783906931314966
80,0.08428125329223937
81,0.3582605834225538
82,0.04412881987545853
83,0.07255368516604077
84,0.10302615076063357
85,0.0612699450132171
86,0.18774020645569095
87,0.2545698296637418
88,0.4273827053435408
89,0.40731212975713615
90,0.12188255629753922
91,0.09267554005748217
92,0.23886510248339873
93,0.08296394363527632
94,0.20715055854143438
95,0.12859693936424388
96,0.22824122068480754
97,0.12805438380288378
98,0.2626039421017798
99,0.4194930520865482
100,0.28007987048968436
101,0.3473055627300951
102,0.09248316789622069
103,0.22489730210578265
104,0.036613912095789396
105,0.3337903077648434
106,0.35668297257418446
107,0.14609087097954737
108,0.19622734384157695
109,0.29594923874323636
110,0.2216700501132572
111,0.2845175445697946
112,0.9016161002548566
113,0.07408187837811787
114,0.04271994703365635
115,0.17741063654200437
116,0.17997930913378957
117,0.7365344697073497
118,0.1976508706548023
119,0.21755854559622273
120,0.4866639788457933
121,0.2091462075480405
122,0.030589492323023257
123,0.04826270527710009
124,0.3243493622295481
125,0.10268288574854
126,0.05006588139239492
127,0.0719017428731514
128,0.11731110443333644
129,0.8209130365396705
130,0.22905687867853142
131,0.2821465032518146
132,0.06504932552774861
133,0.3556506894878143
134,0.13625867147144172
135,0.2874488980745888
136,0.6268901876233004
137,0.14682300252142227
138,0.009638658349906437
139,0.24173227070959008
140,0.5146679964129328
141,0.582349634477477
142,0.617723916816684
143,0.0776155241023764
144,0.20427314788143008
145,0.1833929686864958
146,0.36205180639395323
147,0.2564608598609725
148,0.11853885351821876
149,0.4473291331672533
150,0.7805077254964641
151,0.14969289178642092
152,0.19529526055577506
153,0.0157875341434198
154,0.17975938370979191
155,0.10816671432881539
156,0.28270732485276373
157,0.07958005104852758
158,0.2714805314169177
159,0.00962754230656227
160,0.13938085010966472
161,0.7999327098668035
162,0.7884832415242341
163,0.23516238345312918
164,0.34653838086570815
165,0.11038548065390359
166,0.18254691868116735
167,0.09757155888555666
168,0.20898083856774044
169,0.4129622525101059
170,0.1599572613506297
171,0.03290423276615166
172,0.03194273129610099
173,0.4695717107524174
174,0.6028351623357621
175,0.4151775240383494
176,0.2672354415308032
177,0.03419212271580673
178,0.3736450928326409
179,0.12431485700234281
180,0.019534769488657188
181,0.10175863922201116
182,0.2943128350628416
183,0.8364632992515965
184,0.4958533976507691
185,0.40434599996730985
186,0.05870448430758599
187,0.5121141742346195
188,0.5743361297810544
189,0.3873703633889057
190,0.26064671283967933
191,0.5730097069942159
192,0.49492286352589415
193,0.3854529499654413
194,0.35252712956418136
195,0.15866429004393312
196,0.14203173817844916
197,0.20718560104751899
198,0.5437833224034895
199,0.5603565721289447
200,0.3733983899531038
201,0.36463016811867066
202,0.23309129544902552
203,0.047573115203378716
204,0.07687762426532675
205,0.3559313692238299
206,0.7317164855163074
207,0.01613880608971672
208,0.02372192662269986
209,0.07624822310186817
210,0.02243325852690806
211,0.028070503838639158
212,0.21063798647207774
213,0.31136341242556537
214,0.11949388179074392
215,0.25745236842115493
216,0.07044379652232888
217,0.17283487295826863
218,0.05901726320759776
219,0.30856124094516807
220,0.4021508905609338
221,0.26141193151806547
222,0.24620587366581692
223,0.1731052674599422
224,0.690041016498078
225,0.14304319447936875
226,0.4344853426082277
227,0.5863626975209315
228,0.3513233474629874
229,0.7799756126644125
230,0.004444373161554373
231,0.32370622839629687
232,0.01589061472301051
233,0.28428890648214916
234,0.11438381393501984
235,0.16472291249899065
236,0.005061575874700978
237,0.17755936447205412
238,0.21862848021183875
239,0.18645473993603656
240,0.14804316470907444
241,0.5517598422835785
242,0.20973892673234798
243,0.0893527827193063
244,0.18810438478270436
245,0.19756573763039909
246,0.42109914466562165
247,0.4552138083140376
248,0.7045772003319756
249,0.43277915831499314
250,0.23507118629633092
251,0.10046830614064257
252,0.11266031839067137
253,0.2499508702573496
254,0.24025707593149176
